??id,kc0,kc1,kc2,kc3,kc4,kc5,kc6,kc7,kc8,kc9,kc10,kc11,kc12,kc13,kc14,kc15,kc16,kc17,kc18,kc19,kc20,kc21,kc22,kc23,kc24,kc25,kc26,kc27,kc28,kc29,kc30,kc31,kc32,kc33,kc34,kc35,kc36,kc37,kc38,kc39,kc40,kc41,kc42,kc43,kc44,kc45,kc46,kc47,kc48,kc49,kc50,kc51,kc52,kc53,kc54,kc55,kc56
uid820,0.108598,0.000000,0.000000,0.356401,0.343951,0.000000,0.569599,0.517164,0.507824,0.000000,0.426295,0.318323,0.000000,0.458341,0.000000,0.664495,0.000000,0.205403,0.526327,0.000000,0.762360,0.903433,0.608918,0.748300,0.695145,0.000000,0.018978,0.535317,0.000000,0.743431,0.792187,0.174363,0.249788,0.037595,0.142110,0.073777,0.000000,0.800000,0.498303,0.561273,0.637771,0.834873,0.158391,0.125515,0.091354,0.706606,0.264025,0.380597,0.305136,0.000000,0.000000,0.000000,0.235276,0.277992,0.000000,0.644645,0.873723
uid821,0.380597,0.318323,0.517164,0.447863,0.142110,0.488598,0.552786,0.000000,0.601353,0.000000,0.871280,0.000000,0.000000,0.291694,0.800000,0.000000,0.000000,0.630764,0.392352,0.670862,0.091354,0.683236,0.478705,0.000000,0.847055,0.841081,0.821720,0.000000,0.000000,0.055859,0.855598,0.108598,0.174363,0.249788,0.644645,0.235276,0.844096,0.368615,0.000000,0.468621,0.866252,0.018978,0.658005,0.073777,0.125515,0.766870,0.158391,0.507824,0.784069,0.264025,0.762360,0.891668,0.818271,0.828422,0.000000,0.037595,0.728252
uid822,0.651389,0.717636,0.517164,0.552786,0.458341,0.664495,0.190031,0.174363,0.142110,0.000000,0.018978,0.561273,0.000000,0.073777,0.000000,0.000000,0.000000,0.291694,0.205403,0.677108,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220482,0.000000,0.569599,0.318323,0.037595,0.507824,0.249788,0.091354,0.498303,0.000000,0.356401,0.158391,0.706606,0.000000,0.771294,0.488598,0.235276,0.055859,0.415196,0.000000,0.616340,0.108598,0.000000,0.670862,0.000000,0.000000,0.000000,0.775634,0.000000,0.000000
uid823,0.249788,0.000000,0.343951,0.415196,0.468621,0.807519,0.517164,0.205403,0.762360,0.000000,0.526327,0.142110,0.000000,0.728252,0.811172,0.498303,0.000000,0.055859,0.766870,0.866252,0.651389,0.608918,0.174363,0.000000,0.569599,0.000000,0.356401,0.158391,0.000000,0.831678,0.000000,0.000000,0.073777,0.220482,0.291694,0.305136,0.000000,0.873723,0.753077,0.190031,0.544135,0.601353,0.458341,0.277992,0.264025,0.000000,0.108598,0.403884,0.437182,0.000000,0.838006,0.000000,0.091354,0.125515,0.000000,0.552786,0.000000
uid824,0.055859,0.733409,0.788167,0.235276,0.091354,0.318323,0.125515,0.689247,0.814755,0.403884,0.868790,0.000000,0.000000,0.738468,0.941321,0.670862,0.000000,0.706606,0.664495,0.630764,0.291694,0.415196,0.753077,0.000000,0.356401,0.946682,0.331260,0.000000,0.000000,0.478705,0.677108,0.142110,0.073777,0.018978,0.695145,0.577767,0.000000,0.828422,0.000000,0.644645,0.855598,0.468621,0.368615,0.037595,0.507824,0.927554,0.526327,0.779892,0.343951,0.585780,0.928929,0.885259,0.392352,0.426295,0.000000,0.277992,0.920271
uid825,0.623621,0.712174,0.847055,0.722995,0.593641,0.733409,0.331260,0.664495,0.535317,0.818271,0.291694,0.863665,0.000000,0.637771,0.125515,0.000000,0.651389,0.000000,0.091354,0.670862,0.000000,0.000000,0.000000,0.000000,0.235276,0.142110,0.018978,0.037595,0.000000,0.415196,0.277992,0.264025,0.073777,0.601353,0.174363,0.544135,0.249788,0.771294,0.000000,0.517164,0.305136,0.426295,0.478705,0.811172,0.318323,0.000000,0.190031,0.343951,0.356401,0.000000,0.000000,0.000000,0.055859,0.158391,0.447863,0.608918,0.000000
uid826,0.368615,0.695145,0.552786,0.277992,0.055859,0.000000,0.305136,0.000000,0.125515,0.000000,0.544135,0.037595,0.000000,0.000000,0.644645,0.000000,0.000000,0.158391,0.569599,0.142110,0.415196,0.000000,0.000000,0.000000,0.000000,0.000000,0.331260,0.526327,0.658005,0.091354,0.561273,0.205403,0.343951,0.264025,0.073777,0.000000,0.426295,0.018978,0.000000,0.683236,0.000000,0.235276,0.717636,0.318323,0.000000,0.000000,0.392352,0.190031,0.000000,0.000000,0.291694,0.000000,0.000000,0.447863,0.000000,0.000000,0.000000
uid827,0.343951,0.368615,0.000000,0.000000,0.037595,0.000000,0.235276,0.000000,0.426295,0.000000,0.000000,0.447863,0.000000,0.108598,0.000000,0.000000,0.403884,0.174363,0.158391,0.437182,0.000000,0.125515,0.000000,0.000000,0.220482,0.000000,0.073777,0.055859,0.000000,0.249788,0.000000,0.000000,0.091354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205403,0.000000,0.264025,0.142110,0.000000,0.415196,0.000000,0.000000,0.190031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018978
uid828,0.142110,0.174363,0.000000,0.526327,0.264025,0.000000,0.000000,0.828422,0.426295,0.000000,0.478705,0.689247,0.788167,0.318323,0.608918,0.577767,0.220482,0.055859,0.108598,0.637771,0.811172,0.343951,0.000000,0.000000,0.415196,0.000000,0.205403,0.158391,0.000000,0.037595,0.807519,0.437182,0.331260,0.775634,0.796131,0.458341,0.498303,0.623621,0.000000,0.125515,0.000000,0.018978,0.356401,0.091354,0.235276,0.000000,0.000000,0.073777,0.000000,0.000000,0.000000,0.722995,0.664495,0.733409,0.000000,0.000000,0.249788
uid829,0.091354,0.000000,0.437182,0.318323,0.331260,0.000000,0.380597,0.073777,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.220482,0.000000,0.190031,0.426295,0.544135,0.108598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142110,0.018978,0.000000,0.356401,0.000000,0.125515,0.000000,0.055859,0.000000,0.392352,0.488598,0.000000,0.000000,0.174363,0.205403,0.517164,0.264025,0.235276,0.158391,0.468621,0.000000,0.000000,0.000000,0.000000,0.000000
uid830,0.108598,0.000000,0.000000,0.380597,0.368615,0.000000,0.535317,0.517164,0.507824,0.000000,0.415196,0.392352,0.000000,0.468621,0.000000,0.664495,0.000000,0.235276,0.526327,0.000000,0.738468,0.000000,0.608918,0.788167,0.695145,0.000000,0.055859,0.552786,0.000000,0.784069,0.771294,0.249788,0.318323,0.018978,0.125515,0.073777,0.000000,0.000000,0.498303,0.585780,0.644645,0.000000,0.158391,0.142110,0.091354,0.706606,0.205403,0.190031,0.305136,0.000000,0.000000,0.000000,0.291694,0.356401,0.000000,0.637771,0.000000
uid831,0.000000,0.437182,0.000000,0.091354,0.488598,0.000000,0.517164,0.235276,0.561273,0.738468,0.392352,0.343951,0.037595,0.220482,0.277992,0.000000,0.762360,0.000000,0.658005,0.264025,0.158391,0.000000,0.000000,0.000000,0.073777,0.000000,0.055859,0.018978,0.000000,0.380597,0.125515,0.478705,0.174363,0.000000,0.108598,0.368615,0.000000,0.000000,0.000000,0.000000,0.000000,0.142110,0.552786,0.717636,0.403884,0.000000,0.706606,0.190031,0.000000,0.447863,0.291694,0.000000,0.249788,0.305136,0.630764,0.000000,0.000000
uid832,0.073777,0.000000,0.526327,0.190031,0.458341,0.498303,0.616340,0.000000,0.037595,0.000000,0.125515,0.000000,0.000000,0.142110,0.623621,0.235276,0.000000,0.000000,0.561273,0.569599,0.000000,0.000000,0.000000,0.000000,0.249788,0.000000,0.108598,0.447863,0.637771,0.000000,0.535317,0.000000,0.264025,0.331260,0.403884,0.018978,0.091354,0.000000,0.000000,0.000000,0.426295,0.055859,0.000000,0.577767,0.368615,0.000000,0.000000,0.478705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
uid833,0.305136,0.651389,0.000000,0.091354,0.000000,0.000000,0.608918,0.125515,0.368615,0.000000,0.000000,0.277992,0.000000,0.158391,0.249788,0.577767,0.000000,0.526327,0.235276,0.055859,0.356401,0.000000,0.000000,0.000000,0.000000,0.000000,0.458341,0.264025,0.000000,0.018978,0.220482,0.561273,0.291694,0.343951,0.037595,0.142110,0.392352,0.447863,0.000000,0.664495,0.000000,0.205403,0.174363,0.000000,0.000000,0.000000,0.318323,0.190031,0.000000,0.000000,0.601353,0.000000,0.073777,0.380597,0.000000,0.108598,0.000000
uid834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.142110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.037595,0.000000,0.000000,0.000000,0.055859,0.000000,0.018978,0.000000,0.000000,0.000000,0.000000,0.125515,0.073777,0.108598,0.000000,0.000000,0.158391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
uid835,0.174363,0.838006,0.561273,0.788167,0.125515,0.000000,0.637771,0.792187,0.249788,0.000000,0.517164,0.108598,0.000000,0.800000,0.437182,0.593641,0.000000,0.706606,0.585780,0.055859,0.235276,0.000000,0.000000,0.000000,0.000000,0.000000,0.368615,0.544135,0.670862,0.507824,0.577767,0.392352,0.158391,0.220482,0.331260,0.488598,0.277992,0.091354,0.000000,0.000000,0.000000,0.018978,0.073777,0.616340,0.526327,0.748300,0.205403,0.811172,0.000000,0.841081,0.426295,0.000000,0.403884,0.264025,0.000000,0.037595,0.000000
uid836,0.561273,0.000000,0.507824,0.343951,0.142110,0.000000,0.091354,0.683236,0.677108,0.000000,0.616340,0.488598,0.000000,0.018978,0.000000,0.000000,0.000000,0.264025,0.331260,0.125515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.517164,0.277992,0.000000,0.318323,0.000000,0.000000,0.037595,0.305136,0.174363,0.158391,0.000000,0.108598,0.670862,0.000000,0.000000,0.073777,0.205403,0.585780,0.291694,0.000000,0.468621,0.608918,0.658005,0.000000,0.249788,0.000000,0.055859,0.380597,0.000000,0.000000,0.000000
uid837,0.651389,0.000000,0.235276,0.158391,0.000000,0.585780,0.249788,0.000000,0.670862,0.000000,0.000000,0.569599,0.000000,0.000000,0.593641,0.000000,0.507824,0.000000,0.091354,0.108598,0.220482,0.037595,0.000000,0.426295,0.000000,0.000000,0.468621,0.544135,0.000000,0.000000,0.403884,0.447863,0.190031,0.356401,0.125515,0.205403,0.683236,0.706606,0.000000,0.305136,0.000000,0.291694,0.331260,0.535317,0.000000,0.000000,0.644645,0.392352,0.000000,0.000000,0.055859,0.073777,0.577767,0.677108,0.000000,0.000000,0.000000
uid838,0.000000,0.000000,0.000000,0.318323,0.291694,0.000000,0.220482,0.403884,0.415196,0.000000,0.677108,0.447863,0.000000,0.055859,0.000000,0.356401,0.190031,0.601353,0.000000,0.458341,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174363,0.018978,0.000000,0.552786,0.569599,0.091354,0.526327,0.264025,0.644645,0.331260,0.000000,0.158391,0.000000,0.000000,0.000000,0.037595,0.249788,0.507824,0.000000,0.658005,0.073777,0.000000,0.000000,0.000000,0.108598,0.478705,0.000000,0.468621,0.000000,0.000000,0.000000
uid839,0.108598,0.000000,0.125515,0.488598,0.000000,0.000000,0.458341,0.091354,0.426295,0.000000,0.318323,0.000000,0.000000,0.380597,0.000000,0.000000,0.000000,0.000000,0.447863,0.000000,0.000000,0.000000,0.055859,0.000000,0.000000,0.000000,0.142110,0.000000,0.000000,0.000000,0.000000,0.343951,0.000000,0.037595,0.235276,0.190031,0.000000,0.000000,0.415196,0.073777,0.000000,0.000000,0.249788,0.264025,0.205403,0.000000,0.305136,0.277992,0.392352,0.000000,0.000000,0.000000,0.331260,0.000000,0.000000,0.000000,0.000000
uid840,0.000000,0.000000,0.249788,0.000000,0.000000,0.000000,0.235276,0.174363,0.142110,0.000000,0.037595,0.000000,0.000000,0.073777,0.000000,0.000000,0.000000,0.000000,0.190031,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.291694,0.205403,0.000000,0.000000,0.000000,0.018978,0.000000,0.264025,0.091354,0.000000,0.000000,0.000000,0.158391,0.000000,0.000000,0.000000,0.000000,0.220482,0.000000,0.000000,0.000000,0.000000,0.125515,0.000000,0.000000,0.000000,0.055859,0.000000,0.000000,0.000000,0.000000
uid841,0.037595,0.000000,0.392352,0.018978,0.091354,0.779892,0.380597,0.125515,0.458341,0.000000,0.305136,0.738468,0.000000,0.818271,0.814755,0.498303,0.593641,0.517164,0.000000,0.437182,0.821720,0.000000,0.000000,0.000000,0.664495,0.000000,0.569599,0.073777,0.000000,0.426295,0.717636,0.249788,0.343951,0.000000,0.235276,0.190031,0.000000,0.608918,0.762360,0.142110,0.000000,0.488598,0.689247,0.552786,0.000000,0.855598,0.264025,0.478705,0.000000,0.000000,0.535317,0.356401,0.205403,0.000000,0.825103,0.000000,0.000000
uid842,0.569599,0.000000,0.037595,0.488598,0.368615,0.000000,0.073777,0.807519,0.811172,0.000000,0.717636,0.712174,0.000000,0.277992,0.000000,0.871280,0.000000,0.458341,0.517164,0.356401,0.055859,0.205403,0.000000,0.000000,0.876119,0.000000,0.593641,0.478705,0.000000,0.526327,0.000000,0.264025,0.000000,0.235276,0.392352,0.018978,0.000000,0.343951,0.800000,0.142110,0.858339,0.125515,0.174363,0.630764,0.507824,0.000000,0.651389,0.249788,0.796131,0.000000,0.426295,0.757763,0.305136,0.552786,0.000000,0.866252,0.889573
uid843,0.220482,0.073777,0.415196,0.277992,0.000000,0.000000,0.458341,0.000000,0.108598,0.000000,0.205403,0.000000,0.000000,0.142110,0.000000,0.343951,0.000000,0.000000,0.426295,0.517164,0.000000,0.000000,0.000000,0.000000,0.318323,0.000000,0.125515,0.437182,0.000000,0.000000,0.498303,0.158391,0.018978,0.000000,0.000000,0.190031,0.305136,0.000000,0.000000,0.037595,0.000000,0.174363,0.000000,0.055859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
uid844,0.108598,0.937849,0.000000,0.403884,0.392352,0.889573,0.535317,0.517164,0.507824,0.000000,0.415196,0.331260,0.000000,0.468621,0.000000,0.664495,0.000000,0.220482,0.526327,0.000000,0.738468,0.913920,0.608918,0.788167,0.695145,0.000000,0.018978,0.552786,0.000000,0.784069,0.771294,0.235276,0.291694,0.037595,0.125515,0.073777,0.000000,0.831678,0.498303,0.585780,0.644645,0.818271,0.142110,0.158391,0.091354,0.706606,0.190031,0.205403,0.368615,0.000000,0.000000,0.000000,0.277992,0.318323,0.000000,0.637771,0.901565
uid845,0.037595,0.000000,0.190031,0.403884,0.811172,0.000000,0.683236,0.249788,0.220482,0.000000,0.743431,0.585780,0.000000,0.706606,0.000000,0.623621,0.478705,0.517164,0.235276,0.630764,0.644645,0.000000,0.000000,0.000000,0.343951,0.000000,0.142110,0.753077,0.000000,0.670862,0.000000,0.415196,0.368615,0.108598,0.000000,0.091354,0.507824,0.834873,0.728252,0.447863,0.000000,0.318323,0.018978,0.174363,0.205403,0.331260,0.158391,0.073777,0.738468,0.000000,0.788167,0.000000,0.700930,0.689247,0.000000,0.000000,0.000000
uid846,0.091354,0.585780,0.000000,0.190031,0.651389,0.000000,0.498303,0.478705,0.018978,0.000000,0.073777,0.000000,0.368615,0.174363,0.000000,0.235276,0.616340,0.552786,0.526327,0.000000,0.437182,0.000000,0.000000,0.000000,0.264025,0.000000,0.108598,0.331260,0.000000,0.507824,0.447863,0.000000,0.249788,0.343951,0.403884,0.037595,0.125515,0.000000,0.000000,0.561273,0.000000,0.055859,0.706606,0.517164,0.608918,0.000000,0.000000,0.468621,0.000000,0.644645,0.000000,0.000000,0.728252,0.000000,0.000000,0.000000,0.000000
uid847,0.468621,0.748300,0.318323,0.608918,0.249788,0.623621,0.437182,0.792187,0.000000,0.000000,0.343951,0.644645,0.000000,0.000000,0.458341,0.356401,0.000000,0.158391,0.368615,0.380597,0.664495,0.000000,0.000000,0.000000,0.205403,0.000000,0.738468,0.142110,0.488598,0.852805,0.331260,0.091354,0.415196,0.037595,0.552786,0.535317,0.700930,0.073777,0.220482,0.108598,0.585780,0.757763,0.637771,0.125515,0.018978,0.000000,0.677108,0.174363,0.878470,0.753077,0.873723,0.000000,0.814755,0.055859,0.000000,0.630764,0.000000
uid848,0.664495,0.000000,0.000000,0.220482,0.037595,0.577767,0.055859,0.235276,0.695145,0.000000,0.498303,0.000000,0.825103,0.073777,0.771294,0.205403,0.000000,0.458341,0.447863,0.766870,0.855598,0.426295,0.000000,0.000000,0.468621,0.000000,0.403884,0.380597,0.000000,0.000000,0.841081,0.000000,0.392352,0.125515,0.601353,0.158391,0.912255,0.174363,0.569599,0.488598,0.507824,0.091354,0.018978,0.305136,0.318323,0.000000,0.670862,0.331260,0.616340,0.000000,0.000000,0.677108,0.585780,0.722995,0.000000,0.807519,0.343951
uid849,0.000000,0.000000,0.000000,0.055859,0.403884,0.000000,0.000000,0.205403,0.000000,0.437182,0.000000,0.000000,0.000000,0.220482,0.000000,0.498303,0.468621,0.447863,0.000000,0.305136,0.125515,0.000000,0.000000,0.000000,0.091354,0.000000,0.037595,0.018978,0.000000,0.000000,0.108598,0.264025,0.174363,0.368615,0.073777,0.000000,0.000000,0.000000,0.000000,0.277992,0.000000,0.142110,0.331260,0.426295,0.000000,0.000000,0.000000,0.158391,0.000000,0.000000,0.000000,0.000000,0.249788,0.000000,0.000000,0.318323,0.000000
uid850,0.142110,0.174363,0.000000,0.291694,0.670862,0.000000,0.000000,0.380597,0.403884,0.000000,0.458341,0.000000,0.235276,0.392352,0.000000,0.561273,0.616340,0.055859,0.108598,0.000000,0.368615,0.000000,0.000000,0.000000,0.264025,0.000000,0.249788,0.158391,0.000000,0.018978,0.318323,0.415196,0.331260,0.205403,0.277992,0.426295,0.478705,0.000000,0.000000,0.125515,0.000000,0.037595,0.706606,0.073777,0.608918,0.000000,0.000000,0.091354,0.000000,0.630764,0.000000,0.000000,0.728252,0.000000,0.000000,0.000000,0.000000
uid851,0.498303,0.722995,0.535317,0.831678,0.277992,0.000000,0.108598,0.415196,0.073777,0.000000,0.264025,0.757763,0.821720,0.356401,0.000000,0.930278,0.743431,0.125515,0.468621,0.762360,0.844096,0.623621,0.000000,0.000000,0.658005,0.000000,0.601353,0.055859,0.000000,0.677108,0.000000,0.018978,0.526327,0.037595,0.158391,0.488598,0.918728,0.091354,0.368615,0.664495,0.000000,0.683236,0.630764,0.447863,0.331260,0.190031,0.878470,0.651389,0.392352,0.000000,0.000000,0.561273,0.291694,0.788167,0.000000,0.000000,0.569599
uid852,0.897720,0.664495,0.753077,0.091354,0.277992,0.343951,0.630764,0.235276,0.458341,0.544135,0.807519,0.616340,0.037595,0.220482,0.712174,0.601353,0.569599,0.561273,0.866252,0.000000,0.158391,0.000000,0.000000,0.000000,0.073777,0.000000,0.055859,0.018978,0.000000,0.695145,0.142110,0.392352,0.190031,0.000000,0.108598,0.762360,0.000000,0.608918,0.000000,0.535317,0.264025,0.125515,0.683236,0.552786,0.000000,0.000000,0.899661,0.174363,0.878470,0.356401,0.912255,0.000000,0.447863,0.468621,0.706606,0.507824,0.000000
uid853,0.000000,0.000000,0.055859,0.498303,0.488598,0.000000,0.073777,0.000000,0.000000,0.000000,0.000000,0.249788,0.000000,0.000000,0.000000,0.000000,0.000000,0.356401,0.437182,0.331260,0.037595,0.000000,0.000000,0.000000,0.447863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.507824,0.000000,0.000000,0.426295,0.018978,0.458341,0.277992,0.000000,0.142110,0.000000,0.125515,0.174363,0.000000,0.000000,0.318323,0.220482,0.000000,0.392352,0.368615,0.305136,0.000000,0.000000,0.235276,0.000000,0.000000,0.000000
uid854,0.318323,0.368615,0.447863,0.526327,0.000000,0.000000,0.235276,0.658005,0.000000,0.644645,0.426295,0.535317,0.000000,0.142110,0.717636,0.000000,0.403884,0.174363,0.190031,0.677108,0.000000,0.108598,0.000000,0.000000,0.220482,0.000000,0.055859,0.018978,0.000000,0.249788,0.458341,0.517164,0.125515,0.468621,0.651389,0.478705,0.000000,0.000000,0.000000,0.205403,0.000000,0.264025,0.091354,0.073777,0.415196,0.000000,0.608918,0.158391,0.000000,0.000000,0.000000,0.000000,0.593641,0.000000,0.000000,0.000000,0.037595
uid855,0.277992,0.000000,0.249788,0.488598,0.753077,0.000000,0.125515,0.220482,0.055859,0.000000,0.018978,0.800000,0.917156,0.073777,0.000000,0.517164,0.000000,0.788167,0.158391,0.818271,0.585780,0.743431,0.000000,0.683236,0.426295,0.000000,0.305136,0.235276,0.000000,0.677108,0.552786,0.108598,0.437182,0.392352,0.190031,0.318323,0.000000,0.700930,0.091354,0.792187,0.458341,0.796131,0.264025,0.037595,0.142110,0.608918,0.356401,0.331260,0.205403,0.000000,0.000000,0.831678,0.000000,0.834873,0.000000,0.478705,0.748300
uid856,0.683236,0.488598,0.834873,0.426295,0.380597,0.437182,0.018978,0.658005,0.000000,0.968216,0.743431,0.073777,0.577767,0.037595,0.695145,0.841081,0.971120,0.000000,0.811172,0.055859,0.637771,0.000000,0.000000,0.000000,0.343951,0.000000,0.585780,0.392352,0.871280,0.235276,0.630764,0.677108,0.205403,0.264025,0.356401,0.305136,0.000000,0.912255,0.000000,0.478705,0.331260,0.125515,0.544135,0.091354,0.277992,0.000000,0.964344,0.415196,0.000000,0.880777,0.700930,0.142110,0.670862,0.158391,0.941321,0.792187,0.000000
uid857,0.757763,0.766870,0.000000,0.190031,0.368615,0.683236,0.018978,0.488598,0.784069,0.000000,0.091354,0.792187,0.000000,0.415196,0.852805,0.125515,0.775634,0.585780,0.577767,0.788167,0.000000,0.561273,0.000000,0.000000,0.205403,0.000000,0.535317,0.526327,0.000000,0.717636,0.000000,0.264025,0.000000,0.037595,0.108598,0.277992,0.000000,0.249788,0.664495,0.601353,0.073777,0.392352,0.142110,0.291694,0.318323,0.000000,0.174363,0.158391,0.706606,0.000000,0.000000,0.818271,0.677108,0.814755,0.000000,0.055859,0.498303
uid858,0.733409,0.000000,0.000000,0.125515,0.331260,0.000000,0.291694,0.677108,0.437182,0.000000,0.623621,0.593641,0.000000,0.220482,0.000000,0.000000,0.000000,0.037595,0.108598,0.190031,0.488598,0.000000,0.738468,0.000000,0.000000,0.000000,0.000000,0.018978,0.000000,0.091354,0.000000,0.142110,0.205403,0.055859,0.343951,0.305136,0.000000,0.277992,0.664495,0.722995,0.000000,0.264025,0.392352,0.478705,0.073777,0.403884,0.569599,0.507824,0.651389,0.000000,0.000000,0.000000,0.249788,0.174363,0.000000,0.000000,0.000000
uid859,0.000000,0.000000,0.000000,0.392352,0.235276,0.000000,0.368615,0.000000,0.403884,0.091354,0.000000,0.000000,0.000000,0.142110,0.000000,0.174363,0.249788,0.108598,0.000000,0.447863,0.037595,0.000000,0.000000,0.000000,0.000000,0.000000,0.018978,0.000000,0.000000,0.000000,0.000000,0.264025,0.000000,0.190031,0.073777,0.000000,0.000000,0.158391,0.000000,0.055859,0.000000,0.535317,0.000000,0.125515,0.000000,0.000000,0.000000,0.305136,0.000000,0.000000,0.468621,0.000000,0.000000,0.498303,0.000000,0.220482,0.000000
